X,Y,Population2030,Gridconnected-2012,Split,SA,MG,MINIMUMCOST,MINIMUMDISTANCE,DistancefromtheHVgrid(meters),Gridextensionsforthosegainingaccess,Urban/RuralSplit,Gainingaccesssettlements,Urbangainingaccesspopulation,Ruralgainingaccesspopulation,,,Urbangainingaccessinkm,Urbanpopulationgainingaccess,Urbangainingaccesssettlements,,GridUrbanPopulation,GridUrbanSettlements,MicroGridUrbanPopulation,MicroGridUrbanSettlements,,,,,,Split300,SA300,MG300,MINIMUMCOST300,MINIMUMDISTANCE300,,Split50,SA50,MG50,MINIMUMCOST50,MINIMUMDISTANCE50,,,GridUrbanPopulation,126761278,inhabitants
37.75,12.033333,21766,1,Grid,,,0,2500,4327.355955,0,Urban,0,0,0,,,,,,,21766,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
37.616667,12.166667,15035,1,Grid,,,0,2500,493.808606,0,Urban,0,0,0,,,,,,,15035,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
34.55,7.85,77,0,StandAlone,Diesel,,0.695,0.695,44922.64251,0.695,Rural,1,0,77,,,,,,,0,0,0,0,,,,,,StandAlone,Diesel,,0.695,0,,StandAlone,Diesel,,0.695,0.695,,,,,
38.45,9.833333,12874,0,Grid,,,0.17915563,2500,31202.98901,2500,Urban,1,12874,0,,,,,,,12874,1,0,0,,,,,,Grid,,,0.17915563,2500,,Grid,,,0.206967174,0.206967174,,,,,
40.366667,7.25,5536,0,Grid,,,0.198433231,12500,30347.15976,12500,Urban,1,5536,0,,,,,,,5536,1,0,0,,,,,,Grid,,,0.198433231,12500,,StandAlone,Diesel,,0.244112247,0.7532,,,,,
39.5,10.95,24090,1,Grid,,,0,2500,3205.26088,0,Urban,0,0,0,,,,,,,24090,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
39.85,8.583333,10403,0,Grid,,,0.185998165,12500,24220.49839,12500,Urban,1,10403,0,,,,,,,10403,1,0,0,,,,,,Grid,,,0.185998165,12500,,Grid,,,0.221000768,0.221000768,,,,,
35.333333,9.383333,8231,0,Grid,,,0.187426673,7500,18184.35375,7500,Urban,1,8231,0,,,,,,,8231,1,0,0,,,,,,Grid,,,0.187426673,7500,,Grid,,,0.222440667,0.222440667,,,,,
39.983333,9.983333,18866,1,Grid,,,0,2500,6470.548831,0,Urban,0,0,0,,,,,,,18866,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
42.083333,9.25,31685,1,Grid,,,0,2500,6852.349934,0,Urban,0,0,0,,,,,,,31685,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
35.4,9.666667,13445,0,Grid,,,0.180266124,7500,10184.59199,7500,Urban,1,13445,0,,,,,,,13445,1,0,0,,,,,,Grid,,,0.180266124,7500,,Grid,,,0.209868737,0.209868737,,,,,
38.716667,8.016667,14311,1,Grid,,,0,2500,8941.929524,0,Urban,0,0,0,,,,,,,14311,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
42.983333,9.066667,761,0,StandAlone,Diesel,,0.4331,0.4331,38524.60984,0.4331,Rural,1,0,761,,,,,,,0,0,0,0,,,,,,Grid,,,0.280502886,7500,,StandAlone,Diesel,,0.4331,0.4331,,,,,
34.566667,9.066667,3777,0,MicroGrid,,Diesel,0.318996732,30000,65766.2683,0,Urban,0,0,0,,,,,,,0,0,3777,1,,,,,,MicroGrid,,Diesel,0.318996732,30000,,StandAlone,PV,,0.360257577,0.447,,,,,
38.516667,9.566667,15285,0,Grid,,,0.177738576,5000,21321.30021,5000,Urban,1,15285,0,,,,,,,15285,1,0,0,,,,,,Grid,,,0.177738576,5000,,Grid,,,0.205253079,0.205253079,,,,,
38.883333,8.766667,13201,1,Grid,,,0,2500,3958.230787,0,Urban,0,0,0,,,,,,,13201,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
37.916667,8.05,28832,0,Grid,,,0.17602293,7500,19830.69041,7500,Urban,1,28832,0,,,,,,,28832,1,0,0,,,,,,Grid,,,0.17602293,7500,,Grid,,,0.200981802,0.200981802,,,,,
37.683333,8.116667,29515,1,Grid,,,0,2500,2240.941977,0,Urban,0,0,0,,,,,,,29515,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
37.05,12.283333,4748,0,Grid,,,0.19787667,7500,26931.88302,7500,Urban,1,4748,0,,,,,,,4748,1,0,0,,,,,,Grid,,,0.19787667,7500,,StandAlone,Diesel,,0.244813486,0.4913,,,,,
38,12.45,7676,0,Grid,,,0.188268892,7500,46070.19308,7500,Urban,1,7676,0,,,,,,,7676,1,0,0,,,,,,Grid,,,0.188268892,7500,,Grid,,,0.22574407,0.22574407,,,,,
38.916667,11.883333,11967,0,Grid,,,0.181752016,7500,18211.72724,7500,Urban,1,11967,0,,,,,,,11967,1,0,0,,,,,,Grid,,,0.181752016,7500,,Grid,,,0.212749881,0.212749881,,,,,
37.133333,9.483333,6092,0,Grid,,,0.192809042,7500,27767.06909,7500,Urban,1,6092,0,,,,,,,6092,1,0,0,,,,,,Grid,,,0.192809042,7500,,StandAlone,Diesel,,0.234383577,0.4622,,,,,
36.916667,9.766667,5106,0,MicroGrid,,Diesel,0.314592441,7500,56684.50064,0,Urban,0,0,0,,,,,,,0,0,5106,1,,,,,,MicroGrid,,Diesel,0.314592441,7500,,StandAlone,Diesel,,0.351448996,0.7241,,,,,
38.316667,9.9,13261,0,Grid,,,0.180635018,7500,47129.51597,7500,Urban,1,13261,0,,,,,,,13261,1,0,0,,,,,,Grid,,,0.180635018,7500,,Grid,,,0.210394144,0.210394144,,,,,
41.983333,9.333333,34221,1,Grid,,,0,2500,2848.077959,0,Urban,0,0,0,,,,,,,34221,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
34.716667,10.016667,1911,1,Grid,,,0,0,3647.227627,0,Rural,0,0,0,,,,,,,0,0,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
38.583333,12.366667,7104,0,MicroGrid,,Diesel,0.310472412,7500,55918.32042,0,Urban,0,0,0,,,,,,,0,0,7104,1,,,,,,MicroGrid,,Diesel,0.310472412,7500,,StandAlone,PV,,0.343208937,0.447,,,,,
39.216667,14.3,16145,0,Grid,,,0.177740333,5000,26317.37171,5000,Urban,1,16145,0,,,,,,,16145,1,0,0,,,,,,Grid,,,0.177740333,5000,,Grid,,,0.204708171,0.204708171,,,,,
37.833333,12.9,13628,0,Grid,,,0.179899409,7500,11246.97205,7500,Urban,1,13628,0,,,,,,,13628,1,0,0,,,,,,Grid,,,0.179899409,7500,,Grid,,,0.209323977,0.209323977,,,,,
39.166667,12.116667,8674,1,Grid,,,0,2500,1200.220239,0,Urban,0,0,0,,,,,,,8674,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
41.516667,9.233333,41128,0,Grid,,,0.176022485,7500,19492.41058,7500,Urban,1,41128,0,,,,,,,41128,1,0,0,,,,,,Grid,,,0.176022485,7500,,Grid,,,0.200981199,0.200981199,,,,,
35.133333,11.7,301,0,StandAlone,Diesel,,0.5495,0.5495,135737.5681,0,Rural,0,0,0,,,,,,,0,0,0,0,,,,,,MicroGrid,,Diesel,0.399027946,0,,StandAlone,Diesel,,0.5495,0.5495,,,,,
38.783333,8.65,11590,0,Grid,,,0.180875768,5000,19824.78218,5000,Urban,1,11590,0,,,,,,,11590,1,0,0,,,,,,Grid,,,0.180875768,5000,,Grid,,,0.210482964,0.210482964,,,,,
38.766667,8.583333,11343,0,Grid,,,0.182324354,7500,24548.52652,7500,Urban,1,11343,0,,,,,,,11343,1,0,0,,,,,,Grid,,,0.182324354,7500,,Grid,,,0.213036536,0.213036536,,,,,
37.683333,9.266667,12848,0,Grid,,,0.179908842,5000,26162.75175,5000,Urban,1,12848,0,,,,,,,12848,1,0,0,,,,,,Grid,,,0.179908842,5000,,Grid,,,0.208438808,0.208438808,,,,,
39.833333,11.833333,17596,0,Grid,,,0.177425906,7500,12163.17821,7500,Urban,1,17596,0,,,,,,,17596,1,0,0,,,,,,Grid,,,0.177425906,7500,,Grid,,,0.204128731,0.204128731,,,,,
38.85,9.15,11996,1,Grid,,,0,2500,8968.191881,0,Urban,0,0,0,,,,,,,11996,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
37.766667,9.733333,8725,0,Grid,,,0.185617306,7500,18091.82863,7500,Urban,1,8725,0,,,,,,,8725,1,0,0,,,,,,Grid,,,0.185617306,7500,,Grid,,,0.219744442,0.219744442,,,,,
40.35,10.15,1389,0,StandAlone,Diesel,,0.401116022,0.7241,48220.94517,0.7241,Rural,1,0,1389,,,,,,,0,0,0,0,,,,,,MicroGrid,,Diesel,0.339425954,0,,StandAlone,Diesel,,0.401116022,0.7241,,,,,
38.973889,13.560833,6330,0,Grid,,,0.189951408,5000,19468.523,5000,Urban,1,6330,0,,,,,,,6330,1,0,0,,,,,,Grid,,,0.189951408,5000,,Grid,,,0.229243573,0.229243573,,,,,
38.966667,12.666667,5571,1,Grid,,,0,2500,8503.700147,0,Urban,0,0,0,,,,,,,5571,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
35.166667,9,12639,0,MicroGrid,,Diesel,0.30472885,17500,62030.0906,0,Urban,0,0,0,,,,,,,0,0,12639,1,,,,,,MicroGrid,,Diesel,0.30472885,17500,,StandAlone,Diesel,,0.331721814,0.5204,,,,,
34.416667,8.233333,850,0,StandAlone,Diesel,,0.5495,0.5495,18501.72732,0.5495,Rural,1,0,850,,,,,,,0,0,0,0,,,,,,Grid,,,0.296220791,12500,,StandAlone,Diesel,,0.5495,0.5495,,,,,
38.033333,12.316667,18352,0,Grid,,,0.178196133,12500,43934.06673,12500,Urban,1,18352,0,,,,,,,18352,1,0,0,,,,,,Grid,,,0.178196133,12500,,Grid,,,0.205112361,0.205112361,,,,,
37.366667,12.3,23786,0,Grid,,,0.176023113,7500,20084.78075,7500,Urban,1,23786,0,,,,,,,23786,1,0,0,,,,,,Grid,,,0.176023113,7500,,Grid,,,0.200982049,0.200982049,,,,,
36.033333,7.65,11361,0,Grid,,,0.184271549,12500,47578.32723,12500,Urban,1,11361,0,,,,,,,11361,1,0,0,,,,,,Grid,,,0.184271549,12500,,Grid,,,0.216961823,0.216961823,,,,,
38.416667,11.716667,16381,1,Grid,,,0,2500,3987.078227,0,Urban,0,0,0,,,,,,,16381,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
35.883333,7.8,8440,0,MicroGrid,,Diesel,0.308577975,17500,61899.80524,0,Urban,0,0,0,,,,,,,0,0,8440,1,,,,,,MicroGrid,,Diesel,0.308577975,17500,,StandAlone,Diesel,,0.339420063,0.8114,,,,,
40.35,7.35,5295,0,Grid,,,0.200229462,12500,41085.66779,12500,Urban,1,5295,0,,,,,,,5295,1,0,0,,,,,,Grid,,,0.200229462,12500,,StandAlone,Diesel,,0.246953992,0.8987,,,,,
39.35,8.133333,20366,1,Grid,,,0,2500,7792.395422,0,Urban,0,0,0,,,,,,,20366,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
39.383333,11.633333,20015,0,Grid,,,0.176023249,7500,24351.47336,7500,Urban,1,20015,0,,,,,,,20015,1,0,0,,,,,,Grid,,,0.176023249,7500,,Grid,,,0.200982234,0.200982234,,,,,
35.333333,7.733333,4179,0,MicroGrid,,Diesel,0.317444629,22500,59578.66313,0,Urban,0,0,0,,,,,,,0,0,4179,1,,,,,,MicroGrid,,Diesel,0.317444629,22500,,StandAlone,Diesel,,0.357153371,1.0442,,,,,
35.366667,7.766667,3813,0,MicroGrid,,Diesel,0.318847684,22500,58710.66601,0,Urban,0,0,0,,,,,,,0,0,3813,1,,,,,,MicroGrid,,Diesel,0.318847684,22500,,StandAlone,Diesel,,0.359959481,0.8405,,,,,
38.033333,10.816667,17413,0,Grid,,,0.177691363,10000,33877.25436,10000,Urban,1,17413,0,,,,,,,17413,1,0,0,,,,,,Grid,,,0.177691363,10000,,Grid,,,0.204479302,0.204479302,,,,,
38.255556,14.333056,6157,0,Grid,,,0.192467877,7500,27506.64336,7500,Urban,1,6157,0,,,,,,,6157,1,0,0,,,,,,Grid,,,0.192467877,7500,,Grid,,,0.233920275,0.233920275,,,,,
34.483333,6.916667,466,0,StandAlone,Diesel,,0.7241,0.7241,106099.7319,0,Rural,0,0,0,,,,,,,0,0,0,0,,,,,,MicroGrid,,Diesel,0.377204701,0,,StandAlone,Diesel,,0.7241,0.7241,,,,,
34.333333,7.55,30,0,StandAlone,Diesel,,0.695,0.695,82699.11676,0,Rural,0,0,0,,,,,,,0,0,0,0,,,,,,StandAlone,Diesel,,0.695,0,,StandAlone,Diesel,,0.695,0.695,,,,,
36.65,12.416667,6854,0,Grid,,,0.197691374,17500,26770.01351,17500,Urban,1,6854,0,,,,,,,6854,1,0,0,,,,,,Grid,,,0.197691374,17500,,StandAlone,PV,,0.242767768,0.447,,,,,
37.7,7.8,34306,0,Grid,,,0.176022732,7500,11301.38582,7500,Urban,1,34306,0,,,,,,,34306,1,0,0,,,,,,Grid,,,0.176022732,7500,,Grid,,,0.200981534,0.200981534,,,,,
42.016667,12.516667,323,0,StandAlone,PV,,0.447,0.447,21674.88507,0.447,Rural,1,0,323,,,,,,,0,0,0,0,,,,,,MicroGrid,,Wind,0.366451852,0,,StandAlone,PV,,0.447,0.447,,,,,
42.033333,12.516667,323,0,StandAlone,PV,,0.447,0.447,21230.33111,0.447,Rural,1,0,323,,,,,,,0,0,0,0,,,,,,MicroGrid,,Wind,0.364092324,0,,StandAlone,PV,,0.447,0.447,,,,,
38.6,8.866667,18801,1,Grid,,,0,2500,1221.832694,0,Urban,0,0,0,,,,,,,18801,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
38.966667,8.8,21048,1,Grid,,,0,2500,308.185345,0,Urban,0,0,0,,,,,,,21048,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
38.3,9.533333,13912,0,Grid,,,0.178780515,2500,9924.465987,2500,Urban,1,13912,0,,,,,,,13912,1,0,0,,,,,,Grid,,,0.178780515,2500,,Grid,,,0.20583221,0.20583221,,,,,
38.633333,10.016667,19847,0,Grid,,,0.175199289,2500,27959.73735,2500,Urban,1,19847,0,,,,,,,19847,1,0,0,,,,,,Grid,,,0.175199289,2500,,Grid,,,0.19924058,0.19924058,,,,,
39.4,7,6370,0,Grid,,,0.188325348,2500,10155.81233,2500,Urban,1,6370,0,,,,,,,6370,1,0,0,,,,,,Grid,,,0.188325348,2500,,Grid,,,0.226093556,0.226093556,,,,,
37.333333,13.533333,3624,0,MicroGrid,,Diesel,0.319654267,25000,65090.87572,0,Urban,0,0,0,,,,,,,0,0,3624,1,,,,,,MicroGrid,,Diesel,0.319654267,25000,,StandAlone,PV,,0.361572647,0.447,,,,,
37.283333,13.866667,1441,0,StandAlone,PV,,0.399224172,0.447,29659.36873,0.447,Rural,1,0,1441,,,,,,,0,0,0,0,,,,,,Grid,,,0.350150312,32500,,StandAlone,PV,,0.399224172,0.447,,,,,
38.15,8.266667,16307,0,Grid,,,0.178090645,7500,16753.04124,7500,Urban,1,16307,0,,,,,,,16307,1,0,0,,,,,,Grid,,,0.178090645,7500,,Grid,,,0.20554774,0.20554774,,,,,
37.383333,13.733333,1759,0,StandAlone,PV,,0.38955115,0.447,42212.37333,0.447,Rural,1,0,1759,,,,,,,0,0,0,0,,,,,,MicroGrid,,Diesel,0.333643518,0,,StandAlone,PV,,0.38955115,0.447,,,,,
42.65,10.4,1020,0,StandAlone,PV,,0.447,0.447,50008.95442,0,Rural,0,0,0,,,,,,,0,0,0,0,,,,,,MicroGrid,,Wind,0.287801215,0,,StandAlone,PV,,0.447,0.447,,,,,
41.95,9,15004,0,Grid,,,0.178866171,7500,38255.5659,7500,Urban,1,15004,0,,,,,,,15004,1,0,0,,,,,,Grid,,,0.178866171,7500,,Grid,,,0.207225607,0.207225607,,,,,
38.433333,9.433333,13088,1,Grid,,,0,2500,7359.442309,0,Urban,0,0,0,,,,,,,13088,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
44.316667,7.833333,1107,0,StandAlone,PV,,0.447,0.447,144818.2748,0,Rural,0,0,0,,,,,,,0,0,0,0,,,,,,MicroGrid,,Diesel,0.345662346,0,,StandAlone,PV,,0.447,0.447,,,,,
42.3,6.666667,529,0,StandAlone,Diesel,,0.695,0.695,24773.38929,0.695,Rural,1,0,529,,,,,,,0,0,0,0,,,,,,MicroGrid,,Diesel,0.37168829,0,,StandAlone,Diesel,,0.695,0.695,,,,,
38.233333,8.516667,16359,1,Grid,,,0,2500,302.851941,0,Urban,0,0,0,,,,,,,16359,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
39.266667,9.283333,8877,0,Grid,,,0.185215287,5000,9731.727056,5000,Urban,1,8877,0,,,,,,,8877,1,0,0,,,,,,Grid,,,0.185215287,5000,,Grid,,,0.219257183,0.219257183,,,,,
38.8,9.633333,18827,1,Grid,,,0,2500,6488.723676,0,Urban,0,0,0,,,,,,,18827,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
38.366667,9.866667,12961,0,Grid,,,0.178976149,2500,40872.96017,2500,Urban,1,12961,0,,,,,,,12961,1,0,0,,,,,,Grid,,,0.178976149,2500,,Grid,,,0.206714669,0.206714669,,,,,
39.316667,9.433333,16282,1,Grid,,,0,2500,812.173812,0,Urban,0,0,0,,,,,,,16282,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
38.933333,4.5,167,0,StandAlone,Diesel,,0.5786,0.5786,68746.47387,0,Rural,0,0,0,,,,,,,0,0,0,0,,,,,,StandAlone,Diesel,,0.5786,0,,StandAlone,Diesel,,0.5786,0.5786,,,,,
39.266667,9.316667,10635,1,Grid,,,0,2500,6923.316155,0,Urban,0,0,0,,,,,,,10635,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
38.5,8.633333,12491,1,Grid,,,0,2500,8336.389081,0,Urban,0,0,0,,,,,,,12491,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
42.7,6.85,529,0,StandAlone,Diesel,,0.5495,0.5495,62027.05596,0,Rural,0,0,0,,,,,,,0,0,0,0,,,,,,MicroGrid,,Diesel,0.37168829,0,,StandAlone,Diesel,,0.5495,0.5495,,,,,
38.5,9.35,13094,0,Grid,,,0.179399055,5000,10978.00652,5000,Urban,1,13094,0,,,,,,,13094,1,0,0,,,,,,Grid,,,0.179399055,5000,,Grid,,,0.207705804,0.207705804,,,,,
37.25,13.883333,698,0,StandAlone,PV,,0.447,0.447,28511.79761,0.447,Rural,1,0,698,,,,,,,0,0,0,0,,,,,,MicroGrid,,Diesel,0.360739491,0,,StandAlone,PV,,0.447,0.447,,,,,
37.3,11.9,931,0,StandAlone,Diesel,,0.4331,0.4331,29185.4734,0.4331,Rural,1,0,931,,,,,,,0,0,0,0,,,,,,Grid,,,0.277854198,10000,,StandAlone,Diesel,,0.4331,0.4331,,,,,
40.8,13.4,2001,0,MicroGrid,,Diesel,0.330763163,0,83236.81487,0,Urban,0,0,0,,,,,,,0,0,2001,1,,,,,,MicroGrid,,Diesel,0.330763163,0,,StandAlone,PV,,0.383790441,0.447,,,,,
42.3,9.583333,23521,0,Grid,,,0.176023122,7500,30329.38297,7500,Urban,1,23521,0,,,,,,,23521,1,0,0,,,,,,Grid,,,0.176023122,7500,,Grid,,,0.200982062,0.200982062,,,,,
38.916667,8.916667,11334,1,Grid,,,0,2500,4014.318918,0,Urban,0,0,0,,,,,,,11334,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
39.4,10.433333,13510,0,Grid,,,0.17940078,5000,31876.80322,5000,Urban,1,13510,0,,,,,,,13510,1,0,0,,,,,,Grid,,,0.17940078,5000,,Grid,,,0.208217575,0.208217575,,,,,
39.85,11.35,18974,0,Grid,,,0.175893162,5000,12821.87404,5000,Urban,1,18974,0,,,,,,,18974,1,0,0,,,,,,Grid,,,0.175893162,5000,,Grid,,,0.201040874,0.201040874,,,,,
38.5,9.75,12880,0,Grid,,,0.179142925,2500,25404.50846,2500,Urban,1,12880,0,,,,,,,12880,1,0,0,,,,,,Grid,,,0.179142925,2500,,Grid,,,0.206949661,0.206949661,,,,,
36.416667,9.783333,5205,0,MicroGrid,,Diesel,0.314333769,0,75673.5231,0,Urban,0,0,0,,,,,,,0,0,5205,1,,,,,,MicroGrid,,Diesel,0.314333769,0,,StandAlone,Diesel,,0.350931651,0.5495,,,,,
39.833333,11.25,15035,0,Grid,,,0.178162053,5000,10779.77081,5000,Urban,1,15035,0,,,,,,,15035,1,0,0,,,,,,Grid,,,0.178162053,5000,,Grid,,,0.205834025,0.205834025,,,,,
39.016667,7.016667,16125,0,Grid,,,0.179786875,12500,16943.34594,12500,Urban,1,16125,0,,,,,,,16125,1,0,0,,,,,,Grid,,,0.179786875,12500,,Grid,,,0.208780922,0.208780922,,,,,
38.6,10.05,17889,0,Grid,,,0.176456987,5000,32974.14849,5000,Urban,1,17889,0,,,,,,,17889,1,0,0,,,,,,Grid,,,0.176456987,5000,,Grid,,,0.202446015,0.202446015,,,,,
39.4,10.133333,11365,0,Grid,,,0.182272609,7500,38139.63628,7500,Urban,1,11365,0,,,,,,,11365,1,0,0,,,,,,Grid,,,0.182272609,7500,,Grid,,,0.212971303,0.212971303,,,,,
38.166667,14.65,4293,0,MicroGrid,,Diesel,0.317044489,32500,63973.48924,0,Urban,0,0,0,,,,,,,0,0,4293,1,,,,,,MicroGrid,,Diesel,0.317044489,32500,,StandAlone,Diesel,,0.356353092,0.5495,,,,,
42.183333,9.133333,8328,0,Grid,,,0.185871618,5000,14650.30432,5000,Urban,1,8328,0,,,,,,,8328,1,0,0,,,,,,Grid,,,0.185871618,5000,,Grid,,,0.219504261,0.219504261,,,,,
37.983333,11.066667,19978,0,Grid,,,0.176023251,7500,11154.03227,7500,Urban,1,19978,0,,,,,,,19978,1,0,0,,,,,,Grid,,,0.176023251,7500,,Grid,,,0.200982236,0.200982236,,,,,
39.166667,13.616667,12064,1,Grid,,,0,2500,377.612752,0,Urban,0,0,0,,,,,,,12064,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
41.25,12.933333,2005,0,MicroGrid,,Diesel,0.330720709,0,105915.6226,0,Urban,0,0,0,,,,,,,0,0,2005,1,,,,,,MicroGrid,,Diesel,0.330720709,0,,StandAlone,PV,,0.383705531,0.447,,,,,
37.416667,13.7,1759,0,StandAlone,PV,,0.38955115,0.447,45182.98982,0.447,Rural,1,0,1759,,,,,,,0,0,0,0,,,,,,MicroGrid,,Diesel,0.333643518,0,,StandAlone,PV,,0.38955115,0.447,,,,,
39.65,5.883333,602,0,StandAlone,PV,,0.447,0.447,55891.44129,0,Rural,0,0,0,,,,,,,0,0,0,0,,,,,,MicroGrid,,Diesel,0.366362586,0,,StandAlone,PV,,0.447,0.447,,,,,
41.166667,12.966667,2005,0,MicroGrid,,Diesel,0.330720709,0,113991.9642,0,Urban,0,0,0,,,,,,,0,0,2005,1,,,,,,MicroGrid,,Diesel,0.330720709,0,,StandAlone,PV,,0.383705531,0.447,,,,,
38.7,7.866667,15387,1,Grid,,,0,2500,2865.27829,0,Urban,0,0,0,,,,,,,15387,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
43.633333,6.35,505,0,StandAlone,PV,,0.447,0.447,39205.31402,0.447,Rural,1,0,505,,,,,,,0,0,0,0,,,,,,MicroGrid,,Diesel,0.37362049,0,,StandAlone,PV,,0.447,0.447,,,,,
39.083333,13.316667,7426,1,Grid,,,0,2500,8724.969646,0,Urban,0,0,0,,,,,,,7426,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
39.366667,12.783333,18327,0,Grid,,,0.176999868,7500,18976.2507,7500,Urban,1,18327,0,,,,,,,18327,1,0,0,,,,,,Grid,,,0.176999868,7500,,Grid,,,0.202696454,0.202696454,,,,,
39.866667,13.1,1909,0,StandAlone,Diesel,,0.298639721,0.4331,14844.97964,0.4331,Rural,1,0,1909,,,,,,,0,0,0,0,,,,,,Grid,,,0.226464669,7500,,StandAlone,Diesel,,0.298639721,0.4331,,,,,
38.266667,14.116667,18211,1,Grid,,,0,2500,3111.369485,0,Urban,0,0,0,,,,,,,18211,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
38.883333,13.833333,12471,0,Grid,,,0.183305185,12500,12015.09628,12500,Urban,1,12471,0,,,,,,,12471,1,0,0,,,,,,Grid,,,0.183305185,12500,,Grid,,,0.214725016,0.214725016,,,,,
38.333333,14.1,18211,1,Grid,,,0,2500,523.402719,0,Urban,0,0,0,,,,,,,18211,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
39.55,12.4,19071,1,Grid,,,0,2500,569.083415,0,Urban,0,0,0,,,,,,,19071,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
39.7,13.25,10219,0,Grid,,,0.183682237,7500,20116.6401,7500,Urban,1,10219,0,,,,,,,10219,1,0,0,,,,,,Grid,,,0.183682237,7500,,Grid,,,0.216105163,0.216105163,,,,,
38.9,14.316667,18448,0,Grid,,,0.176835963,7500,18909.17438,7500,Urban,1,18448,0,,,,,,,18448,1,0,0,,,,,,Grid,,,0.176835963,7500,,Grid,,,0.202487632,0.202487632,,,,,
39.333333,12.566667,15963,1,Grid,,,0,2500,5961.3918,0,Urban,0,0,0,,,,,,,15963,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
40.7,11.25,421,0,StandAlone,Diesel,,0.4913,0.4913,31346.76508,0.4913,Rural,1,0,421,,,,,,,0,0,0,0,,,,,,MicroGrid,,Diesel,0.381909843,0,,StandAlone,Diesel,,0.4913,0.4913,,,,,
38.033333,4.75,877,1,Grid,,,0,0,13.774475,0,Rural,0,0,0,,,,,,,0,0,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
39.616667,9.416667,11498,0,Grid,,,0.181941104,7500,24533.71034,7500,Urban,1,11498,0,,,,,,,11498,1,0,0,,,,,,Grid,,,0.181941104,7500,,Grid,,,0.212518509,0.212518509,,,,,
38.333333,11.516667,12680,0,Grid,,,0.181023287,7500,17782.22351,7500,Urban,1,12680,0,,,,,,,12680,1,0,0,,,,,,Grid,,,0.181023287,7500,,Grid,,,0.210463622,0.210463622,,,,,
39.45,13.533333,55576,1,Grid,,,0,2500,2710.922466,0,Urban,0,0,0,,,,,,,55576,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
41.05,13.4,2001,0,MicroGrid,,Diesel,0.330763163,0,107663.433,0,Urban,0,0,0,,,,,,,0,0,2001,1,,,,,,MicroGrid,,Diesel,0.330763163,0,,StandAlone,PV,,0.383790441,0.447,,,,,
39.816667,7.783333,6820,0,MicroGrid,,Diesel,0.31094542,22500,52533.23699,0,Urban,0,0,0,,,,,,,0,0,6820,1,,,,,,MicroGrid,,Diesel,0.31094542,22500,,StandAlone,Diesel,,0.344154954,0.8987,,,,,
41,8.55,1890,0,StandAlone,Diesel,,0.311097033,0.6368,47396.34456,0.6368,Rural,1,0,1890,,,,,,,0,0,0,0,,,,,,Grid,,,0.232733393,10000,,StandAlone,Diesel,,0.311097033,0.6368,,,,,
38.533333,8.15,25529,0,Grid,,,0.17602305,7500,14247.79,7500,Urban,1,25529,0,,,,,,,25529,1,0,0,,,,,,Grid,,,0.17602305,7500,,Grid,,,0.200981964,0.200981964,,,,,
